clave,fecha,almacenamiento_hm3
ARLSO,1971-10-06 00:00:00,135.71
ARLSO,1971-10-07 00:00:00,135.44
ARLSO,1971-10-08 00:00:00,134.9
ARLSO,1971-10-09 00:00:00,134.36
ARLSO,1971-10-10 00:00:00,133.83
ARLSO,1971-10-11 00:00:00,133.29
ARLSO,1971-10-12 00:00:00,133.29
ARLSO,1971-10-13 00:00:00,132.76
ARLSO,1971-10-14 00:00:00,132.22
ARLSO,1971-10-15 00:00:00,131.95
ARLSO,1971-10-16 00:00:00,131.95
ARLSO,1971-10-17 00:00:00,131.68
ARLSO,1971-10-18 00:00:00,131.15
ARLSO,1971-10-19 00:00:00,130.61
ARLSO,1971-10-20 00:00:00,130.07
ARLSO,1971-10-21 00:00:00,129.54
ARLSO,1971-10-22 00:00:00,129.06
ARLSO,1971-10-23 00:00:00,128.58
ARLSO,1971-10-24 00:00:00,128.58
ARLSO,1971-10-25 00:00:00,128.82
ARLSO,1971-10-26 00:00:00,128.58
ARLSO,1971-10-27 00:00:00,128.1
ARLSO,1971-10-28 00:00:00,127.62
ARLSO,1971-10-29 00:00:00,127.38
ARLSO,1971-10-30 00:00:00,126.9
ARLSO,1971-10-31 00:00:00,126.9
ARLSO,1971-11-01 00:00:00,126.9
ARLSO,1971-11-02 00:00:00,126.66
ARLSO,1971-11-03 00:00:00,126.42
ARLSO,1971-11-04 00:00:00,126.18
ARLSO,1971-11-05 00:00:00,125.94
ARLSO,1971-11-06 00:00:00,125.46
ARLSO,1971-11-07 00:00:00,125.22
ARLSO,1971-11-08 00:00:00,124.74
ARLSO,1971-11-09 00:00:00,124.26
ARLSO,1971-11-10 00:00:00,124.02
ARLSO,1971-11-11 00:00:00,123.54
ARLSO,1971-11-12 00:00:00,123.06
ARLSO,1971-11-13 00:00:00,122.58
ARLSO,1971-11-14 00:00:00,122.1
ARLSO,1971-11-15 00:00:00,121.62
ARLSO,1971-11-16 00:00:00,121.86
ARLSO,1971-11-17 00:00:00,122.1
ARLSO,1971-11-18 00:00:00,121.86
ARLSO,1971-11-19 00:00:00,121.62
ARLSO,1971-11-20 00:00:00,121.38
ARLSO,1971-11-21 00:00:00,120.91
ARLSO,1971-11-22 00:00:00,120.43
ARLSO,1971-11-23 00:00:00,119.95
ARLSO,1971-11-24 00:00:00,119.47
ARLSO,1971-11-25 00:00:00,118.99
ARLSO,1971-11-26 00:00:00,118.51
ARLSO,1971-11-27 00:00:00,118.03
ARLSO,1971-11-28 00:00:00,117.55
ARLSO,1971-11-29 00:00:00,117.15
ARLSO,1971-11-30 00:00:00,116.75
ARLSO,1971-12-01 00:00:00,116.35
ARLSO,1971-12-02 00:00:00,115.55
ARLSO,1971-12-03 00:00:00,115.15
ARLSO,1971-12-04 00:00:00,114.75
ARLSO,1971-12-05 00:00:00,114.35
ARLSO,1971-12-06 00:00:00,113.95
ARLSO,1971-12-07 00:00:00,113.55
ARLSO,1971-12-08 00:00:00,113.15
ARLSO,1971-12-09 00:00:00,112.75
ARLSO,1971-12-10 00:00:00,112.35
ARLSO,1971-12-11 00:00:00,111.95
ARLSO,1971-12-12 00:00:00,111.55
ARLSO,1971-12-13 00:00:00,111.15
ARLSO,1971-12-14 00:00:00,110.75
ARLSO,1971-12-15 00:00:00,110.35
ARLSO,1971-12-16 00:00:00,110.15
ARLSO,1971-12-17 00:00:00,109.75
ARLSO,1971-12-18 00:00:00,109.55
ARLSO,1971-12-19 00:00:00,109.15
ARLSO,1971-12-20 00:00:00,108.75
ARLSO,1971-12-21 00:00:00,108.35
ARLSO,1971-12-22 00:00:00,108.15
ARLSO,1971-12-23 00:00:00,107.95
ARLSO,1971-12-24 00:00:00,107.75
ARLSO,1971-12-25 00:00:00,107.75
ARLSO,1971-12-26 00:00:00,107.55
ARLSO,1971-12-27 00:00:00,107.34
ARLSO,1971-12-28 00:00:00,107.13
ARLSO,1971-12-29 00:00:00,106.71
ARLSO,1971-12-30 00:00:00,106.5
ARLSO,1971-12-31 00:00:00,106.29
ARLSO,1972-01-01 00:00:00,105.87
ARLSO,1972-01-02 00:00:00,105.45
ARLSO,1972-01-03 00:00:00,105.24
ARLSO,1972-01-04 00:00:00,105.24
ARLSO,1972-01-05 00:00:00,104.82
ARLSO,1972-01-06 00:00:00,104.4
ARLSO,1972-01-07 00:00:00,104.19
ARLSO,1972-01-08 00:00:00,103.56
ARLSO,1972-01-09 00:00:00,103.35
ARLSO,1972-01-10 00:00:00,103.14
ARLSO,1972-01-11 00:00:00,102.72
ARLSO,1972-01-12 00:00:00,102.51
ARLSO,1972-01-13 00:00:00,102.09
ARLSO,1972-01-14 00:00:00,101.88
ARLSO,1972-01-15 00:00:00,101.46
ARLSO,1972-01-16 00:00:00,101.04
ARLSO,1972-01-17 00:00:00,100.62
ARLSO,1972-01-18 00:00:00,100.2
ARLSO,1972-01-19 00:00:00,99.78
ARLSO,1972-01-20 00:00:00,99.36
ARLSO,1972-01-21 00:00:00,98.94
ARLSO,1972-01-22 00:00:00,98.52
ARLSO,1972-01-23 00:00:00,98.1
ARLSO,1972-01-24 00:00:00,97.68
ARLSO,1972-01-25 00:00:00,97.26
ARLSO,1972-01-26 00:00:00,96.85
ARLSO,1972-01-27 00:00:00,96.45
ARLSO,1972-01-28 00:00:00,96.06
ARLSO,1972-01-29 00:00:00,95.66
ARLSO,1972-01-30 00:00:00,95.27
ARLSO,1972-01-31 00:00:00,94.87
ARLSO,1972-02-01 00:00:00,94.47
ARLSO,1972-02-02 00:00:00,94.08
ARLSO,1972-02-03 00:00:00,93.68
ARLSO,1972-02-04 00:00:00,93.29
ARLSO,1972-02-05 00:00:00,92.89
ARLSO,1972-02-06 00:00:00,92.49
ARLSO,1972-02-07 00:00:00,92.1
ARLSO,1972-02-08 00:00:00,91.7
ARLSO,1972-02-09 00:00:00,91.11
ARLSO,1972-02-10 00:00:00,90.71
ARLSO,1972-02-11 00:00:00,90.31
ARLSO,1972-02-12 00:00:00,89.72
ARLSO,1972-02-13 00:00:00,89.13
ARLSO,1972-02-14 00:00:00,88.33
ARLSO,1972-02-15 00:00:00,87.54
ARLSO,1972-02-16 00:00:00,86.96
ARLSO,1972-02-17 00:00:00,86.6
ARLSO,1972-02-18 00:00:00,86.24
ARLSO,1972-02-19 00:00:00,85.87
ARLSO,1972-02-20 00:00:00,85.33
ARLSO,1972-02-21 00:00:00,84.78
ARLSO,1972-02-22 00:00:00,84.23
ARLSO,1972-02-23 00:00:00,83.69
ARLSO,1972-02-24 00:00:00,83.14
ARLSO,1972-02-25 00:00:00,82.6
ARLSO,1972-02-26 00:00:00,82.23
ARLSO,1972-02-27 00:00:00,81.87
ARLSO,1972-02-28 00:00:00,81.51
ARLSO,1972-02-29 00:00:00,80.96
ARLSO,1972-03-01 00:00:00,80.23
ARLSO,1972-03-02 00:00:00,79.5
ARLSO,1972-03-03 00:00:00,78.78
ARLSO,1972-03-04 00:00:00,78.05
ARLSO,1972-03-05 00:00:00,77.38
ARLSO,1972-03-06 00:00:00,76.89
ARLSO,1972-03-07 00:00:00,76.22
ARLSO,1972-03-08 00:00:00,75.72
ARLSO,1972-03-09 00:00:00,75.39
ARLSO,1972-03-10 00:00:00,74.73
ARLSO,1972-03-11 00:00:00,74.23
ARLSO,1972-03-12 00:00:00,73.73
ARLSO,1972-03-13 00:00:00,73.23
ARLSO,1972-03-14 00:00:00,72.74
ARLSO,1972-03-15 00:00:00,72.24
ARLSO,1972-03-16 00:00:00,71.74
ARLSO,1972-03-17 00:00:00,71.08
ARLSO,1972-03-18 00:00:00,70.41
ARLSO,1972-03-19 00:00:00,69.61
ARLSO,1972-03-20 00:00:00,69.04
ARLSO,1972-03-21 00:00:00,68.34
ARLSO,1972-03-22 00:00:00,67.63
ARLSO,1972-03-23 00:00:00,67.07
ARLSO,1972-03-24 00:00:00,66.36
ARLSO,1972-03-25 00:00:00,65.8
ARLSO,1972-03-26 00:00:00,65.24
ARLSO,1972-03-27 00:00:00,64.67
ARLSO,1972-03-28 00:00:00,64.11
ARLSO,1972-03-29 00:00:00,63.54
ARLSO,1972-03-30 00:00:00,62.98
ARLSO,1972-03-31 00:00:00,62.44
ARLSO,1972-04-01 00:00:00,61.91
ARLSO,1972-04-02 00:00:00,61.38
ARLSO,1972-04-03 00:00:00,60.73
ARLSO,1972-04-04 00:00:00,60.33
ARLSO,1972-04-05 00:00:00,59.81
ARLSO,1972-04-06 00:00:00,59.28
ARLSO,1972-04-07 00:00:00,58.75
ARLSO,1972-04-08 00:00:00,58.23
ARLSO,1972-04-09 00:00:00,57.7
ARLSO,1972-04-10 00:00:00,56.78
ARLSO,1972-04-11 00:00:00,56.12
ARLSO,1972-04-12 00:00:00,55.62
ARLSO,1972-04-13 00:00:00,55.12
ARLSO,1972-04-14 00:00:00,54.49
ARLSO,1972-04-15 00:00:00,53.87
ARLSO,1972-04-16 00:00:00,53.24
ARLSO,1972-04-17 00:00:00,52.61
ARLSO,1972-04-18 00:00:00,51.98
ARLSO,1972-04-19 00:00:00,51.61
ARLSO,1972-04-20 00:00:00,51.1
ARLSO,1972-04-21 00:00:00,50.6
ARLSO,1972-04-22 00:00:00,50.1
ARLSO,1972-04-23 00:00:00,49.63
ARLSO,1972-04-24 00:00:00,49.18
ARLSO,1972-04-25 00:00:00,48.96
ARLSO,1972-04-26 00:00:00,48.74
ARLSO,1972-04-27 00:00:00,48.51
ARLSO,1972-04-28 00:00:00,48.29
ARLSO,1972-04-29 00:00:00,48.07
ARLSO,1972-04-30 00:00:00,47.85
ARLSO,1972-05-01 00:00:00,47.62
ARLSO,1972-05-02 00:00:00,47.4
ARLSO,1972-05-03 00:00:00,47.18
ARLSO,1972-05-04 00:00:00,46.96
ARLSO,1972-05-05 00:00:00,46.62
ARLSO,1972-05-06 00:00:00,46.29
ARLSO,1972-05-07 00:00:00,45.96
ARLSO,1972-05-08 00:00:00,45.62
ARLSO,1972-05-09 00:00:00,45.29
ARLSO,1972-05-10 00:00:00,44.96
ARLSO,1972-05-11 00:00:00,44.62
ARLSO,1972-05-12 00:00:00,44.29
ARLSO,1972-05-13 00:00:00,43.99
ARLSO,1972-05-14 00:00:00,43.69
ARLSO,1972-05-15 00:00:00,43.39
ARLSO,1972-05-16 00:00:00,43.09
ARLSO,1972-05-17 00:00:00,42.79
ARLSO,1972-05-18 00:00:00,42.59
ARLSO,1972-05-19 00:00:00,42.29
ARLSO,1972-05-20 00:00:00,41.99
ARLSO,1972-05-21 00:00:00,41.69
ARLSO,1972-05-22 00:00:00,41.49
ARLSO,1972-05-23 00:00:00,41.29
ARLSO,1972-05-24 00:00:00,41.09
ARLSO,1972-05-25 00:00:00,40.7
ARLSO,1972-05-26 00:00:00,40.5
ARLSO,1972-05-27 00:00:00,40.3
ARLSO,1972-05-28 00:00:00,40.0
ARLSO,1972-05-29 00:00:00,39.7
ARLSO,1972-05-30 00:00:00,39.5
ARLSO,1972-05-31 00:00:00,39.5
ARLSO,1972-06-01 00:00:00,39.6
ARLSO,1972-06-02 00:00:00,39.5
ARLSO,1972-06-03 00:00:00,39.4
ARLSO,1972-06-04 00:00:00,39.2
ARLSO,1972-06-05 00:00:00,38.9
ARLSO,1972-06-06 00:00:00,38.8
ARLSO,1972-06-07 00:00:00,38.7
ARLSO,1972-06-08 00:00:00,38.4
ARLSO,1972-06-09 00:00:00,38.2
ARLSO,1972-06-10 00:00:00,38.0
ARLSO,1972-06-11 00:00:00,37.8
ARLSO,1972-06-12 00:00:00,37.6
ARLSO,1972-06-13 00:00:00,37.4
ARLSO,1972-06-14 00:00:00,37.31
ARLSO,1972-06-15 00:00:00,37.01
ARLSO,1972-06-16 00:00:00,36.71
ARLSO,1972-06-17 00:00:00,36.31
ARLSO,1972-06-18 00:00:00,36.01
ARLSO,1972-06-19 00:00:00,35.71
ARLSO,1972-06-20 00:00:00,35.41
ARLSO,1972-06-21 00:00:00,35.11
ARLSO,1972-06-22 00:00:00,34.81
ARLSO,1972-06-23 00:00:00,34.51
ARLSO,1972-06-24 00:00:00,34.23
ARLSO,1972-06-25 00:00:00,33.97
ARLSO,1972-06-26 00:00:00,33.71
ARLSO,1972-06-27 00:00:00,33.45
ARLSO,1972-06-28 00:00:00,33.11
ARLSO,1972-06-29 00:00:00,32.67
ARLSO,1972-06-30 00:00:00,32.07
ARLSO,1972-07-01 00:00:00,31.47
ARLSO,1972-07-02 00:00:00,31.03
ARLSO,1972-07-03 00:00:00,30.52
ARLSO,1972-07-04 00:00:00,30.08
ARLSO,1972-07-05 00:00:00,29.69
ARLSO,1972-07-06 00:00:00,29.45
ARLSO,1972-07-07 00:00:00,29.22
ARLSO,1972-07-08 00:00:00,28.83
ARLSO,1972-07-09 00:00:00,28.52
ARLSO,1972-07-10 00:00:00,28.28
ARLSO,1972-07-11 00:00:00,28.05
ARLSO,1972-07-12 00:00:00,33.19
ARLSO,1972-07-13 00:00:00,33.11
ARLSO,1972-07-14 00:00:00,36.31
ARLSO,1972-07-15 00:00:00,37.31
ARLSO,1972-07-16 00:00:00,37.31
ARLSO,1972-07-17 00:00:00,37.11
ARLSO,1972-07-18 00:00:00,36.91
ARLSO,1972-07-19 00:00:00,36.71
ARLSO,1972-07-20 00:00:00,36.51
ARLSO,1972-07-21 00:00:00,36.31
ARLSO,1972-07-22 00:00:00,36.21
ARLSO,1972-07-23 00:00:00,37.11
ARLSO,1972-07-24 00:00:00,37.31
ARLSO,1972-07-25 00:00:00,37.5
ARLSO,1972-07-26 00:00:00,37.5
ARLSO,1972-07-27 00:00:00,37.5
ARLSO,1972-07-28 00:00:00,37.6
ARLSO,1972-07-29 00:00:00,37.6
ARLSO,1972-07-30 00:00:00,37.5
ARLSO,1972-07-31 00:00:00,37.4
ARLSO,1972-08-01 00:00:00,37.31
ARLSO,1972-08-02 00:00:00,37.21
ARLSO,1972-08-03 00:00:00,37.11
ARLSO,1972-08-04 00:00:00,37.01
ARLSO,1972-08-05 00:00:00,37.01
ARLSO,1972-08-06 00:00:00,37.6
ARLSO,1972-08-07 00:00:00,39.3
ARLSO,1972-08-08 00:00:00,40.2
ARLSO,1972-08-09 00:00:00,42.19
ARLSO,1972-08-10 00:00:00,43.19
ARLSO,1972-08-11 00:00:00,43.49
ARLSO,1972-08-12 00:00:00,43.59
ARLSO,1972-08-13 00:00:00,43.79
ARLSO,1972-08-14 00:00:00,43.69
ARLSO,1972-08-15 00:00:00,43.59
ARLSO,1972-08-16 00:00:00,43.69
ARLSO,1972-08-17 00:00:00,43.69
ARLSO,1972-08-18 00:00:00,43.59
ARLSO,1972-08-19 00:00:00,43.89
ARLSO,1972-08-20 00:00:00,43.89
ARLSO,1972-08-21 00:00:00,43.89
ARLSO,1972-08-22 00:00:00,43.99
ARLSO,1972-08-23 00:00:00,43.89
ARLSO,1972-08-24 00:00:00,43.79
ARLSO,1972-08-25 00:00:00,43.69
ARLSO,1972-08-26 00:00:00,43.49
ARLSO,1972-08-27 00:00:00,43.29
ARLSO,1972-08-28 00:00:00,43.39
ARLSO,1972-08-29 00:00:00,43.39
ARLSO,1972-08-30 00:00:00,43.39
ARLSO,1972-08-31 00:00:00,43.29
ARLSO,1972-09-01 00:00:00,43.99
ARLSO,1972-09-02 00:00:00,43.99
ARLSO,1972-09-03 00:00:00,43.89
ARLSO,1972-09-04 00:00:00,43.89
ARLSO,1972-09-05 00:00:00,43.79
ARLSO,1972-09-06 00:00:00,43.69
ARLSO,1972-09-07 00:00:00,43.89
ARLSO,1972-09-08 00:00:00,43.79
ARLSO,1972-09-09 00:00:00,43.69
ARLSO,1972-09-10 00:00:00,43.59
ARLSO,1972-09-11 00:00:00,43.59
ARLSO,1972-09-12 00:00:00,43.39
ARLSO,1972-09-13 00:00:00,43.29
ARLSO,1972-09-14 00:00:00,43.29
ARLSO,1972-09-15 00:00:00,43.19
ARLSO,1972-09-16 00:00:00,43.09
ARLSO,1972-09-17 00:00:00,43.09
ARLSO,1972-09-18 00:00:00,42.89
ARLSO,1972-09-19 00:00:00,42.89
ARLSO,1972-09-20 00:00:00,42.79
ARLSO,1972-09-21 00:00:00,42.59
ARLSO,1972-09-22 00:00:00,42.39
ARLSO,1972-09-23 00:00:00,42.29
ARLSO,1972-09-24 00:00:00,42.19
ARLSO,1972-09-25 00:00:00,42.09
ARLSO,1972-09-26 00:00:00,41.99
ARLSO,1972-09-27 00:00:00,41.89
ARLSO,1972-09-28 00:00:00,41.59
ARLSO,1972-09-29 00:00:00,41.39
ARLSO,1972-09-30 00:00:00,41.19
ARLSO,1972-10-01 00:00:00,41.0
ARLSO,1972-10-02 00:00:00,40.8
ARLSO,1972-10-03 00:00:00,40.6
ARLSO,1972-10-04 00:00:00,40.8
ARLSO,1972-10-05 00:00:00,40.6
ARLSO,1972-10-06 00:00:00,40.4
ARLSO,1972-10-07 00:00:00,40.2
ARLSO,1972-10-08 00:00:00,40.0
ARLSO,1972-10-09 00:00:00,39.8
ARLSO,1972-10-10 00:00:00,39.5
ARLSO,1972-10-11 00:00:00,39.4
ARLSO,1972-10-12 00:00:00,39.3
ARLSO,1972-10-13 00:00:00,39.2
ARLSO,1972-10-14 00:00:00,39.1
ARLSO,1972-10-15 00:00:00,39.0
ARLSO,1972-10-16 00:00:00,38.9
ARLSO,1972-10-17 00:00:00,38.7
ARLSO,1972-10-18 00:00:00,38.6
ARLSO,1972-10-19 00:00:00,38.5
ARLSO,1972-10-20 00:00:00,38.5
ARLSO,1972-10-21 00:00:00,38.4
ARLSO,1972-10-22 00:00:00,38.3
ARLSO,1972-10-23 00:00:00,38.2
ARLSO,1972-10-24 00:00:00,38.1
ARLSO,1972-10-25 00:00:00,38.0
ARLSO,1972-10-26 00:00:00,37.9
ARLSO,1972-10-27 00:00:00,37.9
ARLSO,1972-10-28 00:00:00,37.9
ARLSO,1972-10-29 00:00:00,37.9
ARLSO,1972-10-30 00:00:00,37.8
ARLSO,1972-10-31 00:00:00,37.8
ARLSO,1972-11-01 00:00:00,37.7
ARLSO,1972-11-02 00:00:00,37.6
ARLSO,1972-11-03 00:00:00,37.5
ARLSO,1972-11-04 00:00:00,37.4
ARLSO,1972-11-05 00:00:00,37.4
ARLSO,1972-11-06 00:00:00,37.31
ARLSO,1972-11-07 00:00:00,37.21
ARLSO,1972-11-08 00:00:00,37.21
ARLSO,1972-11-09 00:00:00,37.21
ARLSO,1972-11-10 00:00:00,37.21
ARLSO,1972-11-11 00:00:00,37.21
ARLSO,1972-11-12 00:00:00,37.11
ARLSO,1972-11-13 00:00:00,37.11
ARLSO,1972-11-14 00:00:00,37.11
ARLSO,1972-11-15 00:00:00,37.11
ARLSO,1972-11-16 00:00:00,37.01
ARLSO,1972-11-17 00:00:00,36.91
ARLSO,1972-11-18 00:00:00,36.81
ARLSO,1972-11-19 00:00:00,36.81
ARLSO,1972-11-20 00:00:00,36.81
ARLSO,1972-11-21 00:00:00,36.71
ARLSO,1972-11-22 00:00:00,36.71
ARLSO,1972-11-23 00:00:00,36.71
ARLSO,1972-11-24 00:00:00,36.61
ARLSO,1972-11-25 00:00:00,36.61
ARLSO,1972-11-26 00:00:00,36.51
ARLSO,1972-11-27 00:00:00,36.51
ARLSO,1972-11-28 00:00:00,36.51
ARLSO,1972-11-29 00:00:00,36.41
ARLSO,1972-11-30 00:00:00,36.41
ARLSO,1972-12-01 00:00:00,36.41
ARLSO,1972-12-02 00:00:00,36.31
ARLSO,1972-12-03 00:00:00,36.31
ARLSO,1972-12-04 00:00:00,36.21
ARLSO,1972-12-05 00:00:00,36.21
ARLSO,1972-12-06 00:00:00,36.21
ARLSO,1972-12-07 00:00:00,36.11
ARLSO,1972-12-08 00:00:00,36.11
ARLSO,1972-12-09 00:00:00,36.11
ARLSO,1972-12-10 00:00:00,36.11
ARLSO,1972-12-11 00:00:00,36.11
ARLSO,1972-12-12 00:00:00,36.11
ARLSO,1972-12-13 00:00:00,36.01
ARLSO,1972-12-14 00:00:00,36.01
ARLSO,1972-12-15 00:00:00,35.91
ARLSO,1972-12-16 00:00:00,35.81
ARLSO,1972-12-17 00:00:00,35.81
ARLSO,1972-12-18 00:00:00,35.81
ARLSO,1972-12-19 00:00:00,35.81
ARLSO,1972-12-20 00:00:00,35.71
ARLSO,1972-12-21 00:00:00,35.71
ARLSO,1972-12-22 00:00:00,35.71
ARLSO,1972-12-23 00:00:00,35.61
ARLSO,1972-12-24 00:00:00,35.61
ARLSO,1972-12-25 00:00:00,35.61
ARLSO,1972-12-26 00:00:00,35.61
ARLSO,1972-12-27 00:00:00,35.51
ARLSO,1972-12-28 00:00:00,35.51
ARLSO,1972-12-29 00:00:00,35.51
ARLSO,1972-12-30 00:00:00,35.51
ARLSO,1972-12-31 00:00:00,35.51
ARLSO,1973-01-01 00:00:00,35.41
ARLSO,1973-01-02 00:00:00,35.41
ARLSO,1973-01-03 00:00:00,35.41
ARLSO,1973-01-04 00:00:00,35.41
ARLSO,1973-01-05 00:00:00,35.41
ARLSO,1973-01-06 00:00:00,35.31
ARLSO,1973-01-07 00:00:00,35.31
ARLSO,1973-01-08 00:00:00,35.31
ARLSO,1973-01-09 00:00:00,35.21
ARLSO,1973-01-10 00:00:00,35.21
ARLSO,1973-01-11 00:00:00,35.21
ARLSO,1973-01-12 00:00:00,35.11
ARLSO,1973-01-13 00:00:00,35.11
ARLSO,1973-01-14 00:00:00,35.11
ARLSO,1973-01-15 00:00:00,35.11
ARLSO,1973-01-16 00:00:00,35.01
ARLSO,1973-01-17 00:00:00,35.01
ARLSO,1973-01-18 00:00:00,34.91
ARLSO,1973-01-19 00:00:00,34.91
ARLSO,1973-01-20 00:00:00,34.91
ARLSO,1973-01-21 00:00:00,34.81
ARLSO,1973-01-22 00:00:00,34.81
ARLSO,1973-01-23 00:00:00,34.71
ARLSO,1973-01-24 00:00:00,34.71
ARLSO,1973-01-25 00:00:00,34.71
ARLSO,1973-01-26 00:00:00,34.61
ARLSO,1973-01-27 00:00:00,34.61
ARLSO,1973-01-28 00:00:00,34.61
ARLSO,1973-01-29 00:00:00,34.51
ARLSO,1973-01-30 00:00:00,34.51
ARLSO,1973-01-31 00:00:00,34.51
ARLSO,1973-02-01 00:00:00,34.51
ARLSO,1973-02-02 00:00:00,34.51
ARLSO,1973-02-03 00:00:00,34.42
ARLSO,1973-02-04 00:00:00,34.42
ARLSO,1973-02-05 00:00:00,34.42
ARLSO,1973-02-06 00:00:00,34.42
ARLSO,1973-02-07 00:00:00,34.42
ARLSO,1973-02-08 00:00:00,34.42
ARLSO,1973-02-09 00:00:00,34.42
ARLSO,1973-02-10 00:00:00,34.32
ARLSO,1973-02-11 00:00:00,34.32
ARLSO,1973-02-12 00:00:00,34.32
ARLSO,1973-02-13 00:00:00,34.32
ARLSO,1973-02-14 00:00:00,34.32
ARLSO,1973-02-15 00:00:00,34.23
ARLSO,1973-02-16 00:00:00,34.23
ARLSO,1973-02-17 00:00:00,34.23
ARLSO,1973-02-18 00:00:00,34.23
ARLSO,1973-02-19 00:00:00,34.14
ARLSO,1973-02-20 00:00:00,34.14
ARLSO,1973-02-21 00:00:00,34.14
ARLSO,1973-02-22 00:00:00,39.3
ARLSO,1973-02-23 00:00:00,42.09
ARLSO,1973-02-24 00:00:00,46.73
ARLSO,1973-02-25 00:00:00,49.63
ARLSO,1973-02-26 00:00:00,50.1
ARLSO,1973-02-27 00:00:00,50.35
ARLSO,1973-02-28 00:00:00,50.6
ARLSO,1973-03-01 00:00:00,50.6
ARLSO,1973-03-02 00:00:00,50.6
ARLSO,1973-03-03 00:00:00,50.6
ARLSO,1973-03-04 00:00:00,50.48
ARLSO,1973-03-05 00:00:00,50.48
ARLSO,1973-03-06 00:00:00,50.35
ARLSO,1973-03-07 00:00:00,50.23
ARLSO,1973-03-08 00:00:00,50.1
ARLSO,1973-03-09 00:00:00,49.85
ARLSO,1973-03-10 00:00:00,49.74
ARLSO,1973-03-11 00:00:00,49.63
ARLSO,1973-03-12 00:00:00,49.4
ARLSO,1973-03-13 00:00:00,49.51
ARLSO,1973-03-14 00:00:00,49.4
ARLSO,1973-03-15 00:00:00,49.4
ARLSO,1973-03-16 00:00:00,49.29
ARLSO,1973-03-17 00:00:00,49.18
ARLSO,1973-03-18 00:00:00,49.29
ARLSO,1973-03-19 00:00:00,49.07
ARLSO,1973-03-20 00:00:00,48.85
ARLSO,1973-03-21 00:00:00,48.63
ARLSO,1973-03-22 00:00:00,48.51
ARLSO,1973-03-23 00:00:00,48.29
ARLSO,1973-03-24 00:00:00,48.07
ARLSO,1973-03-25 00:00:00,47.96
ARLSO,1973-03-26 00:00:00,47.85
ARLSO,1973-03-27 00:00:00,47.62
ARLSO,1973-03-28 00:00:00,47.29
ARLSO,1973-03-29 00:00:00,47.18
ARLSO,1973-03-30 00:00:00,46.96
ARLSO,1973-03-31 00:00:00,46.73
ARLSO,1973-04-01 00:00:00,46.51
ARLSO,1973-04-02 00:00:00,46.4
ARLSO,1973-04-03 00:00:00,46.29
ARLSO,1973-04-04 00:00:00,46.18
ARLSO,1973-04-05 00:00:00,45.96
ARLSO,1973-04-06 00:00:00,45.73
ARLSO,1973-04-07 00:00:00,45.51
ARLSO,1973-04-08 00:00:00,45.51
ARLSO,1973-04-09 00:00:00,45.4
ARLSO,1973-04-10 00:00:00,45.29
ARLSO,1973-04-11 00:00:00,45.18
ARLSO,1973-04-12 00:00:00,45.07
ARLSO,1973-04-13 00:00:00,44.84
ARLSO,1973-04-14 00:00:00,44.73
ARLSO,1973-04-15 00:00:00,44.4
ARLSO,1973-04-16 00:00:00,44.19
ARLSO,1973-04-17 00:00:00,43.99
ARLSO,1973-04-18 00:00:00,43.89
ARLSO,1973-04-19 00:00:00,43.79
ARLSO,1973-04-20 00:00:00,43.69
ARLSO,1973-04-21 00:00:00,43.59
ARLSO,1973-04-22 00:00:00,43.49
ARLSO,1973-04-23 00:00:00,43.39
ARLSO,1973-04-24 00:00:00,43.19
ARLSO,1973-04-25 00:00:00,42.99
ARLSO,1973-04-26 00:00:00,42.79
ARLSO,1973-04-27 00:00:00,42.69
ARLSO,1973-04-28 00:00:00,42.49
ARLSO,1973-04-29 00:00:00,42.29
ARLSO,1973-04-30 00:00:00,42.09
ARLSO,1973-05-01 00:00:00,41.89
ARLSO,1973-05-02 00:00:00,41.69
ARLSO,1973-05-03 00:00:00,41.49
ARLSO,1973-05-04 00:00:00,41.29
ARLSO,1973-05-05 00:00:00,41.19
ARLSO,1973-05-06 00:00:00,41.09
ARLSO,1973-05-07 00:00:00,41.0
ARLSO,1973-05-08 00:00:00,40.8
ARLSO,1973-05-09 00:00:00,40.6
ARLSO,1973-05-10 00:00:00,40.4
ARLSO,1973-05-11 00:00:00,40.3
ARLSO,1973-05-12 00:00:00,40.2
ARLSO,1973-05-13 00:00:00,40.0
ARLSO,1973-05-14 00:00:00,39.8
ARLSO,1973-05-15 00:00:00,39.6
ARLSO,1973-05-16 00:00:00,39.5
ARLSO,1973-05-17 00:00:00,39.3
ARLSO,1973-05-18 00:00:00,39.1
ARLSO,1973-05-19 00:00:00,38.9
ARLSO,1973-05-20 00:00:00,38.7
ARLSO,1973-05-21 00:00:00,38.5
ARLSO,1973-05-22 00:00:00,38.3
ARLSO,1973-05-23 00:00:00,38.2
ARLSO,1973-05-24 00:00:00,38.1
ARLSO,1973-05-25 00:00:00,38.0
ARLSO,1973-05-26 00:00:00,37.9
ARLSO,1973-05-27 00:00:00,37.7
ARLSO,1973-05-28 00:00:00,37.31
ARLSO,1973-05-29 00:00:00,37.11
ARLSO,1973-05-30 00:00:00,36.91
ARLSO,1973-05-31 00:00:00,36.71
ARLSO,1973-06-01 00:00:00,36.41
ARLSO,1973-06-02 00:00:00,36.11
ARLSO,1973-06-03 00:00:00,35.91
