fecha,almacenamiento_hm3,precipitacion_mm,lluvia_mm,evapotranspiracion_mm,temp_media_c,temp_max_c,temp_min_c,horas_precipitacion,viento_max_km_h,viento_medio_km_h,deficit_presion_vapor_kpa,radiacion_solar_mj_m2,humedad_relativa_pct,cobertura_nubes_pct,humedad_suelo_0_100cm,humedad_suelo_0_7cm,humedad_suelo_28_100cm,humedad_suelo_7_28cm,datos_completos
1979-11-01,116.75,0.0,0.0,4.41,20.3,28.4,11.5,0.0,10.7,6.4,3.46,18.97,30,16,0.132,0.069,0.138,0.132,True
1979-11-02,116.35,0.0,0.0,5.08,21.2,29.4,13.1,0.0,11.6,8.4,3.73,18.86,23,0,0.132,0.069,0.138,0.132,True
1979-11-03,115.95,0.0,0.0,4.54,21.2,30.2,12.2,0.0,11.3,6.4,3.81,18.52,29,11,0.132,0.069,0.138,0.132,True
1979-11-04,115.75,0.0,0.0,3.62,20.7,27.8,13.6,0.0,11.8,7.1,2.95,13.29,42,71,0.132,0.069,0.138,0.132,True
1979-11-05,115.55,0.0,0.0,4.24,21.2,29.6,12.5,0.0,9.4,6.7,3.51,17.97,40,15,0.132,0.069,0.138,0.131,True
1979-11-06,115.15,0.0,0.0,3.95,22.5,30.2,14.4,0.0,10.4,6.9,3.26,14.7,39,84,0.132,0.069,0.138,0.131,True
1979-11-07,114.95,0.0,0.0,4.38,23.1,30.2,17.7,0.0,22.7,9.3,2.95,16.38,49,49,0.132,0.069,0.138,0.131,True
1979-11-08,114.95,0.0,0.0,3.38,19.9,24.5,16.4,0.0,17.7,9.8,1.96,14.39,62,48,0.132,0.069,0.138,0.131,True
1979-11-09,114.95,0.0,0.0,3.21,19.1,23.8,13.9,0.0,16.1,8.1,1.93,13.54,58,23,0.132,0.07,0.138,0.131,True
1979-11-10,114.75,0.0,0.0,4.27,19.9,26.1,13.5,0.0,10.8,7.8,2.77,17.41,35,1,0.132,0.07,0.138,0.131,True
1979-11-11,114.75,0.0,0.0,4.52,20.3,28.0,12.8,0.0,12.0,8.3,3.28,17.37,29,18,0.132,0.07,0.138,0.131,True
1979-11-12,114.55,0.0,0.0,4.58,20.4,29.1,11.8,0.0,10.7,7.8,3.56,17.56,25,2,0.132,0.069,0.138,0.131,True
1979-11-13,114.55,0.0,0.0,4.8,20.7,29.4,12.4,0.0,14.1,9.2,3.62,17.37,24,61,0.132,0.069,0.138,0.131,True
1979-11-14,114.35,0.0,0.0,3.74,20.9,29.6,12.4,0.0,11.3,6.5,3.55,13.26,30,96,0.131,0.069,0.138,0.13,True
1979-11-15,113.55,0.0,0.0,4.05,22.8,31.5,13.5,0.0,11.9,5.5,3.88,16.47,30,2,0.131,0.069,0.138,0.13,True
1979-11-16,112.95,0.0,0.0,4.49,23.6,31.5,15.8,0.0,11.9,7.5,3.85,16.06,32,8,0.131,0.069,0.138,0.13,True
1979-11-17,112.75,0.0,0.0,4.17,22.3,29.2,15.1,0.0,16.9,8.8,3.11,14.07,41,55,0.131,0.069,0.138,0.13,True
1979-11-18,112.55,0.0,0.0,3.78,21.0,26.6,15.8,0.0,13.0,8.6,2.33,15.28,50,11,0.131,0.069,0.138,0.13,True
1979-11-19,112.35,0.0,0.0,3.54,18.8,25.0,13.1,0.0,17.8,8.7,2.17,14.6,55,33,0.131,0.069,0.138,0.13,True
1979-11-20,111.35,0.0,0.0,5.26,15.9,21.7,11.1,0.0,20.1,14.0,2.34,16.8,18,1,0.131,0.069,0.138,0.13,True
1979-11-21,111.15,0.0,0.0,5.28,13.3,19.9,7.4,0.0,20.2,16.6,2.07,16.96,16,0,0.131,0.069,0.138,0.13,True
1979-11-22,110.95,0.0,0.0,4.89,13.9,21.1,7.7,0.0,18.7,14.8,2.23,16.77,21,0,0.131,0.069,0.138,0.13,True
1979-11-23,110.55,0.0,0.0,4.47,14.5,22.1,7.3,0.0,14.3,11.1,2.44,16.09,20,9,0.131,0.069,0.138,0.13,True
1979-11-24,110.35,0.0,0.0,4.55,15.8,22.8,9.1,0.0,15.6,11.3,2.4,16.27,21,0,0.131,0.069,0.138,0.129,True
1979-11-25,109.95,0.0,0.0,4.26,18.2,27.3,9.7,0.0,11.1,8.7,3.18,15.87,27,0,0.131,0.069,0.138,0.129,True
1979-11-26,109.55,0.0,0.0,4.21,19.3,28.9,10.9,0.0,13.6,8.6,3.38,15.85,32,0,0.131,0.069,0.138,0.129,True
1979-11-27,109.35,0.0,0.0,4.03,19.7,28.8,11.2,0.0,11.5,8.1,3.32,15.53,35,0,0.131,0.069,0.138,0.129,True
1979-11-28,109.15,0.0,0.0,3.96,19.6,28.5,11.4,0.0,11.2,8.0,3.31,15.42,36,16,0.131,0.069,0.138,0.129,True
1979-11-29,108.95,0.0,0.0,3.83,19.0,27.2,12.1,0.0,10.9,7.8,2.99,14.73,32,40,0.131,0.069,0.138,0.129,True
1979-11-30,108.55,0.0,0.0,3.98,17.7,26.2,10.7,0.0,13.3,8.9,2.92,15.4,32,13,0.131,0.069,0.138,0.129,True
1979-12-01,108.35,0.0,0.0,3.68,16.7,25.0,9.4,0.0,13.6,7.9,2.78,15.54,30,0,0.131,0.069,0.138,0.129,True
1979-12-02,107.95,0.0,0.0,4.72,18.6,27.4,12.0,0.0,17.1,12.3,3.13,15.3,27,0,0.131,0.069,0.138,0.129,True
1979-12-03,107.55,0.0,0.0,5.02,19.5,29.0,12.1,0.0,17.1,12.5,3.62,15.44,24,2,0.131,0.069,0.137,0.129,True
1979-12-04,107.13,0.0,0.0,5.58,21.1,30.4,14.5,0.0,19.5,13.2,4.02,15.27,18,3,0.131,0.069,0.137,0.129,True
1979-12-05,106.92,0.0,0.0,4.2,19.6,28.7,12.0,0.0,12.5,8.9,3.46,13.2,22,36,0.13,0.069,0.137,0.128,True
1979-12-06,106.71,0.0,0.0,3.7,18.4,27.5,9.8,0.0,10.5,7.1,3.05,14.79,32,29,0.13,0.069,0.137,0.128,True
1979-12-07,106.5,0.0,0.0,3.5,18.4,26.5,10.6,0.0,9.5,7.2,2.82,14.88,41,0,0.13,0.069,0.137,0.128,True
1979-12-08,106.08,0.0,0.0,3.75,18.7,28.2,9.8,0.0,11.6,7.5,3.36,15.04,34,0,0.13,0.069,0.137,0.128,True
1979-12-09,105.45,0.0,0.0,3.98,19.4,29.4,10.2,0.0,11.5,7.3,3.62,14.89,26,0,0.13,0.069,0.137,0.128,True
1979-12-10,105.03,0.0,0.0,3.66,18.9,27.8,10.7,0.0,11.3,6.0,3.25,14.93,29,17,0.13,0.069,0.137,0.128,True
1979-12-11,104.82,0.0,0.0,3.45,17.2,24.3,11.5,0.0,15.9,8.7,2.28,13.43,42,69,0.13,0.069,0.137,0.128,True
1979-12-12,104.4,0.1,0.1,2.05,14.9,19.4,10.5,1.0,13.8,7.9,1.11,9.32,66,30,0.13,0.07,0.137,0.128,True
1979-12-13,104.4,0.0,0.0,2.86,14.4,21.3,7.8,0.0,11.5,7.8,1.8,14.58,59,0,0.131,0.072,0.137,0.128,True
1979-12-14,104.19,0.0,0.0,3.75,17.1,25.6,10.8,0.0,18.3,11.1,2.67,14.79,41,0,0.13,0.071,0.137,0.128,True
1979-12-15,103.98,0.0,0.0,3.6,17.4,26.2,9.7,0.0,15.7,9.5,2.68,14.63,39,9,0.13,0.071,0.137,0.128,True
1979-12-16,103.56,0.0,0.0,2.93,18.0,26.6,9.8,0.0,10.5,5.8,2.74,13.04,42,43,0.13,0.07,0.137,0.128,True
1979-12-17,103.14,0.0,0.0,3.54,20.1,29.7,11.9,0.0,16.2,7.9,3.34,14.21,37,17,0.13,0.07,0.137,0.128,True
1979-12-18,102.51,0.2,0.2,4.11,21.4,30.0,14.2,1.0,13.8,9.3,3.46,13.61,32,54,0.13,0.07,0.137,0.127,True
1979-12-19,102.3,0.0,0.0,2.92,20.7,26.7,14.9,0.0,8.6,5.2,2.28,13.85,53,6,0.13,0.072,0.137,0.127,True
1979-12-20,101.88,0.0,0.0,3.01,20.5,26.8,14.0,0.0,10.7,7.1,2.45,11.87,50,87,0.13,0.071,0.137,0.127,True
1979-12-21,101.46,1.5,1.5,2.87,19.0,23.6,14.7,4.0,17.1,8.0,1.78,11.55,54,37,0.131,0.084,0.137,0.127,True
1979-12-22,100.83,0.0,0.0,3.04,15.1,20.7,10.5,0.0,22.7,10.2,1.61,14.34,60,2,0.131,0.087,0.137,0.127,True
1979-12-23,100.41,0.0,0.0,2.95,13.3,19.0,7.7,0.0,10.5,7.6,1.78,14.79,43,2,0.131,0.084,0.137,0.127,True
1979-12-24,99.78,0.0,0.0,3.78,15.4,24.9,7.5,0.0,13.3,9.9,2.79,14.72,30,20,0.131,0.08,0.137,0.127,True
1979-12-25,99.36,0.0,0.0,3.57,17.4,27.6,8.7,0.0,12.0,7.6,3.28,13.91,30,69,0.131,0.077,0.137,0.127,True
1979-12-26,98.94,0.2,0.2,2.98,16.5,22.0,12.3,1.0,16.2,8.8,1.82,10.38,40,64,0.131,0.079,0.137,0.127,True
1979-12-27,98.52,0.0,0.0,2.82,13.8,20.2,7.6,0.0,12.5,7.9,1.71,13.85,54,16,0.131,0.079,0.137,0.127,True
1979-12-28,98.31,0.0,0.0,3.22,14.5,22.3,7.2,0.0,10.6,8.3,2.16,14.85,44,27,0.131,0.077,0.137,0.127,True
1979-12-29,97.89,0.0,0.0,3.05,14.6,22.7,7.6,0.0,11.2,8.5,2.29,11.71,40,50,0.131,0.076,0.137,0.127,True
1979-12-30,97.47,0.0,0.0,3.69,15.7,24.9,7.8,0.0,12.1,8.9,2.72,14.86,36,2,0.131,0.075,0.137,0.127,True
1979-12-31,97.05,0.0,0.0,3.78,17.4,26.3,10.1,0.0,12.8,9.6,2.9,13.38,32,61,0.13,0.074,0.137,0.127,True
1980-01-01,96.65,0.0,0.0,3.17,16.9,25.3,9.3,0.0,8.8,6.1,2.7,13.78,37,58,0.13,0.073,0.137,0.127,True
1980-01-02,96.45,0.0,0.0,2.98,15.8,23.4,8.0,0.0,10.8,6.3,2.15,13.9,43,27,0.13,0.073,0.137,0.127,True
1980-01-03,96.06,0.0,0.0,3.08,15.5,23.7,7.6,0.0,10.3,5.9,2.19,14.97,48,5,0.13,0.072,0.137,0.127,True
1980-01-04,95.86,0.0,0.0,2.99,15.3,23.6,7.0,0.0,10.1,5.0,2.3,15.18,42,67,0.13,0.072,0.137,0.126,True
1980-01-05,95.46,0.0,0.0,3.02,15.7,24.6,6.7,0.0,9.3,5.9,2.53,14.3,40,61,0.13,0.072,0.137,0.126,True
1980-01-06,95.07,0.0,0.0,2.98,15.8,22.7,9.7,0.0,9.4,5.4,2.36,13.77,36,70,0.13,0.072,0.137,0.126,True
1980-01-07,94.67,0.0,0.0,2.89,14.5,22.3,6.6,0.0,12.1,6.6,2.15,12.46,42,70,0.13,0.072,0.137,0.126,True
1980-01-08,94.08,0.0,0.0,3.11,15.9,23.1,8.5,0.0,9.9,6.9,2.06,14.72,48,47,0.13,0.072,0.137,0.126,True
1980-01-09,93.29,7.3,7.3,3.13,16.7,23.2,11.8,5.0,19.0,10.8,1.91,11.75,54,84,0.131,0.081,0.137,0.126,True
1980-01-10,92.69,2.5,2.5,1.81,15.6,19.8,12.9,9.0,19.2,12.3,0.97,9.92,81,70,0.139,0.197,0.137,0.127,True
1980-01-11,92.3,1.0,1.0,1.99,15.5,20.0,12.2,2.0,15.7,8.4,1.0,11.01,79,66,0.139,0.201,0.137,0.128,True
1980-01-12,91.9,0.0,0.0,2.7,16.4,23.2,10.4,0.0,13.1,8.8,1.51,14.81,76,14,0.139,0.19,0.137,0.128,True
1980-01-13,91.5,0.0,0.0,3.39,19.6,27.8,14.4,0.0,13.7,10.6,2.34,15.02,63,18,0.138,0.171,0.137,0.129,True
1980-01-14,90.91,0.0,0.0,3.0,19.4,26.8,12.6,0.0,9.8,6.9,2.15,14.88,68,34,0.136,0.153,0.137,0.129,True
1980-01-15,90.31,0.0,0.0,3.05,18.6,24.4,12.9,0.0,13.0,7.1,1.77,14.78,67,10,0.136,0.14,0.137,0.129,True
1980-01-16,89.92,0.0,0.0,3.35,16.8,23.6,11.0,0.0,13.6,8.8,2.06,15.63,56,0,0.135,0.126,0.137,0.129,True
1980-01-17,89.52,0.0,0.0,3.1,16.5,23.7,9.9,0.0,10.9,6.5,2.06,15.67,58,15,0.134,0.115,0.137,0.129,True
1980-01-18,89.32,0.0,0.0,3.07,16.6,22.8,10.8,0.0,24.2,12.6,1.53,13.82,66,86,0.133,0.107,0.137,0.129,True
1980-01-19,88.93,0.0,0.0,2.77,14.8,19.6,11.0,0.0,12.4,8.7,1.46,15.11,66,30,0.133,0.101,0.137,0.129,True
1980-01-20,88.53,0.0,0.0,2.98,12.8,18.3,7.7,0.0,14.5,8.8,1.4,15.93,60,5,0.132,0.096,0.137,0.129,True
1980-01-21,88.14,0.2,0.2,2.27,10.9,15.8,5.6,1.0,18.0,9.2,0.93,13.98,68,23,0.132,0.093,0.137,0.129,True
1980-01-22,87.74,0.0,0.0,2.68,11.7,17.7,6.4,0.0,11.9,7.7,1.26,16.27,64,18,0.132,0.092,0.137,0.129,True
1980-01-23,87.15,0.0,0.0,3.44,13.5,22.5,6.1,0.0,14.8,10.2,2.13,17.01,49,9,0.132,0.088,0.137,0.129,True
1980-01-24,86.78,0.0,0.0,3.39,15.0,23.9,8.0,0.0,14.3,9.4,2.38,15.45,46,93,0.132,0.084,0.137,0.129,True
1980-01-25,86.24,0.0,0.0,3.05,14.4,21.2,8.4,0.0,14.1,8.6,1.62,16.59,61,40,0.131,0.081,0.137,0.129,True
1980-01-26,85.69,0.0,0.0,2.82,14.3,21.1,8.6,0.0,16.2,8.9,1.63,14.74,65,12,0.131,0.08,0.137,0.129,True
1980-01-27,85.14,0.0,0.0,3.09,14.7,21.5,8.6,0.0,16.9,9.1,1.7,16.02,65,78,0.131,0.078,0.137,0.129,True
1980-01-28,84.6,0.0,0.0,2.65,14.0,19.3,9.0,0.0,17.2,7.9,1.3,14.27,67,45,0.131,0.077,0.137,0.129,True
1980-01-29,84.05,0.0,0.0,3.01,15.2,22.0,9.2,0.0,14.6,8.2,1.69,15.94,63,56,0.131,0.077,0.137,0.128,True
1980-01-30,83.51,0.0,0.0,2.3,17.2,22.8,11.1,0.0,7.6,4.9,1.65,11.63,63,98,0.131,0.076,0.137,0.128,True
1980-01-31,82.78,0.0,0.0,2.48,18.8,24.5,14.3,0.0,10.8,5.0,1.92,11.52,59,100,0.131,0.075,0.137,0.128,True
1980-02-01,82.05,0.0,0.0,3.67,19.9,27.0,13.2,0.0,14.4,7.1,2.42,16.81,56,40,0.131,0.074,0.137,0.128,True
1980-02-02,81.51,0.0,0.0,4.05,21.4,31.0,12.6,0.0,9.8,6.4,3.59,17.43,49,0,0.131,0.074,0.137,0.128,True
1980-02-03,80.96,0.0,0.0,4.79,21.2,32.6,11.5,0.0,12.2,9.0,4.59,18.37,32,11,0.131,0.073,0.137,0.128,True
1980-02-04,80.23,0.0,0.0,4.83,21.6,31.7,12.8,0.0,11.3,7.5,4.28,18.21,26,43,0.131,0.072,0.137,0.128,True
1980-02-05,79.69,0.0,0.0,4.48,21.3,30.2,12.6,0.0,10.1,6.2,3.9,18.35,26,19,0.131,0.072,0.137,0.128,True
1980-02-06,79.32,0.0,0.0,4.78,21.5,31.4,12.8,0.0,15.6,7.3,4.16,18.04,27,48,0.131,0.072,0.137,0.128,True
1980-02-07,78.59,0.0,0.0,4.83,19.5,25.4,13.1,0.0,18.2,9.9,2.65,18.66,32,9,0.13,0.071,0.137,0.128,True
1980-02-08,76.39,0.9,0.9,3.5,15.2,19.4,12.5,3.0,25.3,16.6,1.67,16.46,57,18,0.131,0.08,0.137,0.128,True
1980-02-09,77.38,0.0,0.0,3.61,14.2,20.8,6.8,0.0,10.9,6.6,1.95,18.86,46,19,0.131,0.081,0.137,0.128,True
1980-02-10,76.72,0.0,0.0,4.07,14.7,21.5,7.8,0.0,13.5,8.7,2.12,18.97,38,53,0.131,0.078,0.137,0.128,True
1980-02-11,76.06,0.0,0.0,3.74,14.3,21.6,6.6,0.0,13.7,7.1,2.12,19.2,48,18,0.13,0.076,0.136,0.127,True
1980-02-12,75.72,0.1,0.1,3.06,15.5,22.3,7.9,1.0,14.1,8.0,1.82,13.77,50,61,0.13,0.075,0.136,0.127,True
1980-02-13,75.56,22.1,22.1,2.09,16.8,21.9,13.8,18.0,23.5,14.1,1.2,9.84,78,95,0.136,0.167,0.136,0.127,True
1980-02-14,75.56,12.0,12.0,2.12,18.0,21.6,15.3,15.0,26.3,18.8,0.79,12.34,88,52,0.162,0.368,0.136,0.184,True
1980-02-15,75.56,0.6,0.6,2.7,17.9,21.7,14.9,4.0,20.0,11.3,1.04,15.39,82,21,0.168,0.322,0.137,0.221,True
1980-02-16,75.39,0.0,0.0,3.13,16.9,22.7,11.2,0.0,9.4,6.4,1.59,17.67,74,58,0.166,0.283,0.137,0.228,True
1980-02-17,75.89,0.0,0.0,3.18,18.0,22.2,15.1,0.0,12.6,7.8,1.38,17.95,73,40,0.164,0.255,0.137,0.228,True
1980-02-18,76.06,0.0,0.0,2.52,18.3,23.7,13.4,0.0,11.2,5.3,1.45,13.05,75,60,0.163,0.234,0.137,0.227,True
1980-02-19,75.89,0.4,0.4,2.61,19.8,24.3,17.2,3.0,22.3,9.5,1.51,11.76,78,80,0.162,0.227,0.137,0.226,True
1980-02-20,75.72,0.0,0.0,3.56,16.8,21.1,13.2,0.0,17.6,10.4,1.47,19.97,72,6,0.161,0.219,0.137,0.224,True
1980-02-21,75.39,0.0,0.0,3.24,15.9,21.5,10.4,0.0,13.9,7.8,1.35,18.16,72,34,0.16,0.2,0.138,0.222,True
1980-02-22,74.73,0.0,0.0,3.33,15.9,21.4,10.9,0.0,13.1,7.6,1.67,17.46,69,47,0.158,0.183,0.138,0.22,True
1980-02-23,74.06,0.0,0.0,3.91,16.9,24.2,9.6,0.0,11.7,6.1,1.96,20.68,66,0,0.157,0.167,0.138,0.218,True
1980-02-24,73.4,0.0,0.0,4.86,18.6,27.5,10.2,0.0,13.5,9.7,2.92,21.38,49,7,0.155,0.148,0.138,0.215,True
1980-02-25,72.9,0.0,0.0,4.81,20.3,30.3,10.9,0.0,14.2,7.3,3.65,21.57,44,18,0.153,0.13,0.138,0.212,True
1980-02-26,72.4,0.0,0.0,4.75,22.2,32.2,12.8,0.0,13.4,5.7,4.12,21.15,40,3,0.151,0.115,0.138,0.209,True
1980-02-27,71.91,0.0,0.0,5.48,23.1,31.5,14.4,0.0,15.3,9.1,3.79,20.43,42,27,0.15,0.103,0.138,0.206,True
1980-02-28,70.91,0.0,0.0,5.43,22.6,29.9,14.2,0.0,15.2,8.2,3.45,21.18,37,20,0.149,0.096,0.138,0.203,True
1980-02-29,70.08,0.0,0.0,5.19,21.4,29.1,12.5,0.0,13.7,7.1,3.59,21.07,32,42,0.148,0.09,0.138,0.201,True
1980-03-01,69.32,0.0,0.0,4.68,20.1,27.6,12.1,0.0,12.5,6.3,3.12,20.85,43,75,0.147,0.086,0.138,0.198,True
1980-03-02,68.46,0.0,0.0,3.99,21.0,27.8,14.7,0.0,12.4,6.5,3.09,14.85,40,100,0.146,0.084,0.138,0.196,True
1980-03-03,67.74,0.0,0.0,4.66,19.0,24.7,12.8,0.0,20.3,10.8,2.18,20.35,52,55,0.146,0.083,0.138,0.193,True
1980-03-04,66.88,0.0,0.0,4.74,18.2,24.6,11.6,0.0,14.6,8.0,2.49,22.54,54,22,0.145,0.082,0.138,0.191,True
1980-03-05,66.45,0.0,0.0,4.83,18.2,26.3,9.7,0.0,12.7,6.2,2.9,22.91,44,17,0.145,0.08,0.138,0.189,True
1980-03-06,66.17,0.0,0.0,4.97,18.3,25.8,11.3,0.0,21.2,10.6,2.33,21.67,48,83,0.145,0.079,0.139,0.187,True
1980-03-07,66.02,0.0,0.0,4.79,18.5,24.7,12.7,0.0,13.7,8.0,2.44,21.2,46,75,0.145,0.079,0.139,0.185,True
1980-03-08,65.31,0.0,0.0,4.6,18.8,26.3,11.5,0.0,11.8,6.5,2.92,19.68,36,94,0.144,0.078,0.139,0.184,True
1980-03-09,64.76,0.0,0.0,3.75,20.6,27.2,13.7,0.0,12.2,5.1,3.13,15.31,35,98,0.144,0.077,0.139,0.182,True
1980-03-10,64.07,0.5,0.5,3.82,20.5,24.2,18.6,3.0,23.4,13.7,1.84,9.42,44,93,0.144,0.08,0.139,0.18,True
1980-03-11,63.39,0.0,0.0,4.56,19.5,24.2,15.2,0.0,18.0,13.0,1.98,18.02,53,96,0.144,0.084,0.139,0.179,True
1980-03-12,62.57,0.0,0.0,4.84,19.6,26.8,12.5,0.0,13.0,7.9,2.83,20.89,47,97,0.143,0.081,0.139,0.178,True
1980-03-13,61.78,0.0,0.0,5.77,20.9,29.0,12.5,0.0,13.5,8.4,3.49,24.17,36,46,0.143,0.078,0.139,0.176,True
1980-03-14,60.99,0.0,0.0,5.9,21.1,30.2,11.6,0.0,16.4,7.7,3.82,24.67,39,1,0.142,0.076,0.139,0.175,True
1980-03-15,59.94,0.0,0.0,5.74,21.2,29.5,12.0,0.0,14.9,7.8,3.66,23.7,33,52,0.142,0.075,0.139,0.173,True
1980-03-16,59.15,0.0,0.0,6.18,20.9,27.9,12.8,0.0,14.3,9.8,3.26,24.78,31,30,0.141,0.074,0.139,0.172,True
1980-03-17,58.36,0.0,0.0,6.57,20.9,29.8,12.6,0.0,18.5,9.9,3.86,25.41,24,0,0.141,0.074,0.139,0.171,True
1980-03-18,57.7,0.0,0.0,6.29,19.1,26.9,10.5,0.0,21.8,11.4,3.16,24.83,33,5,0.141,0.074,0.139,0.169,True
1980-03-19,57.04,0.0,0.0,4.07,16.6,21.0,11.8,0.0,16.9,10.9,1.7,18.24,49,26,0.141,0.075,0.139,0.168,True
1980-03-20,56.0,0.0,0.0,5.81,19.1,27.9,9.7,0.0,18.1,8.2,3.25,25.43,35,0,0.14,0.075,0.139,0.167,True
1980-03-21,55.37,0.0,0.0,6.08,20.0,28.3,11.0,0.0,17.4,8.4,3.42,25.81,34,6,0.14,0.074,0.139,0.166,True
1980-03-22,54.62,0.0,0.0,5.19,16.5,21.1,12.1,0.0,21.7,13.9,1.85,23.36,43,72,0.14,0.074,0.139,0.165,True
1980-03-23,53.61,0.0,0.0,5.44,17.1,23.6,9.7,0.0,16.9,9.4,2.5,24.48,34,60,0.139,0.074,0.138,0.164,True
1980-03-24,52.61,0.0,0.0,5.43,18.8,25.6,12.5,0.0,17.8,8.9,2.87,21.81,28,51,0.139,0.074,0.138,0.163,True
1980-03-25,51.98,0.0,0.0,5.6,17.4,23.9,10.4,0.0,19.6,10.7,2.31,25.37,36,2,0.139,0.074,0.138,0.162,True
1980-03-26,51.48,0.0,0.0,5.18,15.7,22.3,10.1,0.0,25.8,14.0,2.02,25.17,51,10,0.138,0.074,0.138,0.161,True
1980-03-27,50.73,0.0,0.0,4.61,15.8,22.7,8.6,0.0,11.7,8.2,2.1,23.93,53,10,0.138,0.074,0.138,0.16,True
1980-03-28,50.35,0.0,0.0,5.64,18.4,25.5,9.5,0.0,15.3,8.0,2.66,26.27,42,5,0.138,0.074,0.138,0.159,True
1980-03-29,50.23,0.0,0.0,7.43,19.6,27.8,10.6,0.0,16.4,13.7,3.49,27.46,18,20,0.138,0.073,0.138,0.159,True
1980-03-30,50.1,0.0,0.0,6.67,20.6,28.9,11.5,0.0,18.4,9.6,3.68,25.73,22,70,0.138,0.073,0.138,0.158,True
1980-03-31,50.1,0.0,0.0,6.56,19.7,26.6,13.0,0.0,17.9,11.2,2.89,26.78,28,17,0.137,0.073,0.138,0.157,True
1980-04-01,49.97,0.0,0.0,6.37,18.4,25.3,11.0,0.0,27.1,15.7,2.38,26.72,40,0,0.137,0.073,0.138,0.156,True
1980-04-02,49.97,0.0,0.0,5.51,17.0,23.7,10.5,0.0,16.3,9.0,2.31,27.15,45,4,0.137,0.073,0.138,0.155,True
1980-04-03,49.85,0.0,0.0,5.99,19.4,27.6,10.4,0.0,13.7,7.7,3.29,26.14,27,33,0.137,0.073,0.138,0.155,True
1980-04-04,49.85,0.0,0.0,6.68,21.2,30.8,11.1,0.0,16.3,8.4,4.09,27.35,28,60,0.137,0.072,0.138,0.154,True
1980-04-05,49.74,0.0,0.0,6.78,22.2,31.1,11.7,0.0,16.4,7.8,4.22,27.77,26,2,0.137,0.072,0.138,0.153,True
1980-04-06,49.74,0.0,0.0,7.36,23.3,32.5,13.5,0.0,17.5,9.3,4.57,28.05,21,0,0.136,0.072,0.138,0.152,True
1980-04-07,49.63,0.0,0.0,7.4,24.6,33.7,14.8,0.0,14.0,8.8,4.93,27.96,20,0,0.136,0.072,0.138,0.152,True
1980-04-08,49.51,0.0,0.0,8.1,26.4,36.1,15.4,0.0,16.2,9.8,5.7,28.15,15,1,0.136,0.072,0.138,0.151,True
1980-04-09,49.51,0.0,0.0,8.87,26.7,36.4,17.0,0.0,20.6,12.0,5.84,28.56,12,0,0.136,0.072,0.138,0.15,True
1980-04-10,49.4,0.0,0.0,7.82,25.6,34.7,15.2,0.0,19.5,9.2,5.21,28.4,17,0,0.136,0.072,0.138,0.15,True
1980-04-11,49.4,0.0,0.0,7.66,24.7,33.0,16.2,0.0,19.7,10.9,4.44,27.98,25,9,0.136,0.072,0.138,0.149,True
1980-04-12,49.29,0.0,0.0,8.14,21.6,27.4,15.2,0.0,23.3,16.0,3.31,28.86,18,0,0.136,0.072,0.138,0.149,True
1980-04-13,49.18,0.0,0.0,9.1,21.1,27.8,14.5,0.0,27.1,21.9,3.43,28.79,18,0,0.135,0.072,0.138,0.148,True
1980-04-14,49.07,0.0,0.0,8.02,23.2,32.0,13.9,0.0,18.0,12.0,4.43,28.9,16,6,0.135,0.072,0.138,0.148,True
1980-04-15,48.85,0.0,0.0,7.68,24.7,33.6,13.6,0.0,17.0,9.5,4.82,28.68,23,4,0.135,0.072,0.138,0.147,True
1980-04-16,48.74,0.0,0.0,8.06,26.3,35.7,15.6,0.0,19.4,9.2,5.52,28.93,15,0,0.135,0.072,0.138,0.147,True
1980-04-17,48.63,0.0,0.0,8.56,29.0,39.0,17.0,0.0,20.8,9.6,6.74,29.29,13,0,0.135,0.072,0.138,0.146,True
1980-04-18,48.63,0.0,0.0,9.09,30.8,40.2,20.0,0.0,18.4,10.5,7.12,28.9,12,22,0.135,0.072,0.138,0.146,True
1980-04-19,48.51,0.0,0.0,8.48,30.7,39.8,19.9,0.0,17.4,8.8,6.93,28.41,11,32,0.135,0.071,0.138,0.145,True
1980-04-20,48.4,0.0,0.0,6.9,29.0,35.0,21.5,0.0,16.5,9.3,5.08,20.24,16,94,0.135,0.071,0.138,0.145,True
1980-04-21,48.29,0.0,0.0,8.27,27.2,34.4,21.1,0.0,21.5,12.0,4.8,27.99,25,34,0.135,0.072,0.138,0.144,True
1980-04-22,48.29,0.0,0.0,7.67,22.9,29.6,17.1,0.0,22.2,13.2,3.42,28.58,29,15,0.135,0.072,0.138,0.144,True
1980-04-23,48.18,0.0,0.0,6.79,18.9,23.8,13.7,0.0,22.8,14.1,2.24,29.19,33,14,0.135,0.072,0.138,0.144,True
1980-04-24,48.07,0.0,0.0,6.84,19.6,26.3,12.4,0.0,19.1,11.8,2.85,29.09,33,0,0.134,0.072,0.138,0.143,True
1980-04-25,48.07,0.0,0.0,6.75,21.8,29.8,12.5,0.0,12.8,7.2,3.75,29.59,28,1,0.134,0.072,0.138,0.143,True
1980-04-26,47.85,0.0,0.0,6.97,24.4,33.2,15.2,0.0,18.9,7.0,4.58,29.05,30,53,0.134,0.072,0.138,0.142,True
1980-04-27,47.85,0.0,0.0,7.18,25.6,33.9,17.6,0.0,19.8,9.6,4.86,25.36,27,70,0.134,0.072,0.138,0.142,True
